"","sessionKEY","round.dt","full_time","actor","subject","dyadID","behavior","actor.sex","actor.site","subject.sex","subject.site","new.dyad","opp.sex","n","date","undir.dyad"
"7218","2021-04-15_Cesar",2021-04-15 14:40:00,14:40:47,"GGO","OOP","GGO-OOP","s2s","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-15,"GGO-OOP"
"7219","2021-04-15_Cesar",2021-04-15 14:40:00,14:40:51,"OOP","GPG","OOP-GPG","s2s","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-15,"GPG-OOP"
"7220","2021-04-15_Annemarie",2021-04-15 14:40:00,14:42:32,"PPP","OBG","PPP-OBG","allop","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-15,"OBG-PPP"
"7221","2021-04-15_Claire",2021-04-15 14:40:00,14:43:30,"BBB","OPP","BBB-OPP","s2s","male","Galloway","male","Galloway",FALSE,FALSE,1,2021-04-15,"BBB-OPP"
"7222","2021-04-15_Claire",2021-04-15 14:40:00,14:43:48,"BBP","PPO","BBP-PPO","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-15,"BBP-PPO"
"7223","2021-04-15_Claire",2021-04-15 14:45:00,14:46:14,"OBG","PPP","OBG-PPP","allop","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-15,"OBG-PPP"
"7224","2021-04-15_Cesar",2021-04-15 14:45:00,14:46:49,"PPP","OBG","PPP-OBG","s2s","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-15,"OBG-PPP"
"7225","2021-04-15_Cesar",2021-04-15 14:45:00,14:46:52,"OBG","PPP","OBG-PPP","allop","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-15,"OBG-PPP"
"7226","2021-04-15_Claire",2021-04-15 14:45:00,14:47:05,"GPG","GGO","GPG-GGO","allop","male","Goulds","female","Goulds",FALSE,TRUE,1,2021-04-15,"GGO-GPG"
"7227","2021-04-15_Claire",2021-04-15 14:45:00,14:47:09,"GGO","GPG","GGO-GPG","allop","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-15,"GGO-GPG"
"7228","2021-04-15_Cesar",2021-04-15 14:45:00,14:47:16,"GGO","OOP","GGO-OOP","allop","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-15,"GGO-OOP"
"7229","2021-04-15_Claire",2021-04-15 14:45:00,14:47:58,"OOP","GPG","OOP-GPG","allop","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-15,"GPG-OOP"
"7230","2021-04-15_Claire",2021-04-15 14:45:00,14:48:09,"GOP","OGO","GOP-OGO","allop","male","Florida City","male","Florida City",FALSE,FALSE,1,2021-04-15,"GOP-OGO"
"7231","2021-04-15_Cesar",2021-04-15 14:45:00,14:48:36,"GOO","PBO","GOO-PBO","allop","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-15,"GOO-PBO"
"7232","2021-04-15_Cesar",2021-04-15 14:45:00,14:48:36,"PBO","GOO","PBO-GOO","allop","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-15,"GOO-PBO"
"7233","2021-04-15_Cesar",2021-04-15 14:45:00,14:48:46,"POP","BOB","POP-BOB","s2s","female","Perrine","male","Perrine",FALSE,TRUE,1,2021-04-15,"BOB-POP"
"7234","2021-04-15_Cesar",2021-04-15 14:45:00,14:49:11,"GOP","OGO","GOP-OGO","NN","male","Florida City","male","Florida City",FALSE,FALSE,1,2021-04-15,"GOP-OGO"
"7235","2021-04-15_Cesar",2021-04-15 14:45:00,14:49:11,"OGO","GOP","OGO-GOP","NN","male","Florida City","male","Florida City",FALSE,FALSE,1,2021-04-15,"GOP-OGO"
"7236","2021-04-15_Claire",2021-04-15 14:45:00,14:49:11,"PBO","GOO","PBO-GOO","allop","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-15,"GOO-PBO"
"7237","2021-04-15_Claire",2021-04-15 14:45:00,14:49:34,"BBB","OPP","BBB-OPP","s2s","male","Galloway","male","Galloway",FALSE,FALSE,1,2021-04-15,"BBB-OPP"
"7238","2021-04-15_Annemarie",2021-04-15 14:45:00,14:49:46,"PBB","GGG","PBB-GGG","allop","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-15,"GGG-PBB"
"7239","2021-04-15_Cesar",2021-04-15 14:45:00,14:49:54,"OPP","BBB","OPP-BBB","s2s","male","Galloway","male","Galloway",FALSE,FALSE,1,2021-04-15,"BBB-OPP"
"7240","2021-04-15_Cesar",2021-04-15 14:50:00,14:50:07,"OOP","GPG","OOP-GPG","allop","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-15,"GPG-OOP"
"7241","2021-04-15_Cesar",2021-04-15 14:50:00,14:50:13,"GPG","OOP","GPG-OOP","NN","male","Goulds","female","Goulds",FALSE,TRUE,1,2021-04-15,"GPG-OOP"
"7242","2021-04-15_Cesar",2021-04-15 14:50:00,14:50:13,"OOP","GPG","OOP-GPG","NN","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-15,"GPG-OOP"
"7243","2021-04-15_Cesar",2021-04-15 14:50:00,14:50:15,"GGO","GPG","GGO-GPG","NN","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-15,"GGO-GPG"
"7244","2021-04-15_Cesar",2021-04-15 14:50:00,14:51:04,"GGG","PPO","GGG-PPO","allop","female","Goulds","male","Perrine",TRUE,TRUE,1,2021-04-15,"GGG-PPO"
"7245","2021-04-15_Cesar",2021-04-15 14:50:00,14:51:07,"GGG","PPO","GGG-PPO","s2s","female","Goulds","male","Perrine",TRUE,TRUE,1,2021-04-15,"GGG-PPO"
"7246","2021-04-15_Cesar",2021-04-15 14:50:00,14:51:22,"PBB","GGG","PBB-GGG","allop","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-15,"GGG-PBB"
"7247","2021-04-15_Cesar",2021-04-15 14:50:00,14:51:25,"PBB","GGG","PBB-GGG","s2s","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-15,"GGG-PBB"
"7248","2021-04-15_Cesar",2021-04-15 14:50:00,14:51:55,"POP","BOB","POP-BOB","s2s","female","Perrine","male","Perrine",FALSE,TRUE,1,2021-04-15,"BOB-POP"
"7249","2021-04-15_Cesar",2021-04-15 14:50:00,14:52:07,"GGG","PBB","GGG-PBB","allop","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-15,"GGG-PBB"
"7250","2021-04-15_Cesar",2021-04-15 14:50:00,14:52:31,"PPO","BBP","PPO-BBP","allop","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-15,"BBP-PPO"
"7251","2021-04-15_Cesar",2021-04-15 14:50:00,14:52:33,"PPO","BBP","PPO-BBP","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-15,"BBP-PPO"
"7252","2021-04-15_Cesar",2021-04-15 14:50:00,14:52:52,"OOP","GPG","OOP-GPG","allop","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-15,"GPG-OOP"
"7253","2021-04-15_Cesar",2021-04-15 14:50:00,14:52:54,"GGO","GPG","GGO-GPG","allop","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-15,"GGO-GPG"
"7254","2021-04-15_Cesar",2021-04-15 14:50:00,14:52:57,"GGO","GPG","GGO-GPG","s2s","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-15,"GGO-GPG"
"7255","2021-04-15_Cesar",2021-04-15 14:50:00,14:52:58,"OOP","GPG","OOP-GPG","s2s","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-15,"GPG-OOP"
"7256","2021-04-15_Cesar",2021-04-15 14:55:00,14:58:13,"PPO","BBP","PPO-BBP","allop","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-15,"BBP-PPO"
"7257","2021-04-15_Claire",2021-04-15 15:00:00,15:00:00,"PPP","OBG","PPP-OBG","allop","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-15,"OBG-PPP"
"7258","2021-04-15_Cesar",2021-04-15 15:00:00,15:00:57,"BBB","OPP","BBB-OPP","beak_touch","male","Galloway","male","Galloway",FALSE,FALSE,1,2021-04-15,"BBB-OPP"
"7259","2021-04-15_Cesar",2021-04-15 15:00:00,15:01:00,"BBB","OPP","BBB-OPP","allop","male","Galloway","male","Galloway",FALSE,FALSE,1,2021-04-15,"BBB-OPP"
"7260","2021-04-15_Cesar",2021-04-15 15:00:00,15:01:00,"OPP","BBB","OPP-BBB","allop","male","Galloway","male","Galloway",FALSE,FALSE,1,2021-04-15,"BBB-OPP"
"7261","2021-04-15_Claire",2021-04-15 15:00:00,15:01:03,"OOP","GPG","OOP-GPG","allop","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-15,"GPG-OOP"
"7262","2021-04-15_Claire",2021-04-15 15:00:00,15:01:05,"GGO","GPG","GGO-GPG","s2s","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-15,"GGO-GPG"
"7263","2021-04-15_Claire",2021-04-15 15:00:00,15:01:12,"OOO","PGG","OOO-PGG","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-15,"OOO-PGG"
"7264","2021-04-15_Cesar",2021-04-15 15:00:00,15:01:19,"OBB","PPB","OBB-PPB","allop","male","Florida City","female","Galloway",TRUE,TRUE,1,2021-04-15,"OBB-PPB"
"7265","2021-04-15_Cesar",2021-04-15 15:00:00,15:01:19,"PPB","OBB","PPB-OBB","allop","female","Galloway","male","Florida City",TRUE,TRUE,1,2021-04-15,"OBB-PPB"
"7266","2021-04-15_Claire",2021-04-15 15:00:00,15:01:22,"OGO","GOP","OGO-GOP","s2s","male","Florida City","male","Florida City",FALSE,FALSE,1,2021-04-15,"GOP-OGO"
"7267","2021-04-15_Cesar",2021-04-15 15:00:00,15:01:29,"POP","BOB","POP-BOB","s2s","female","Perrine","male","Perrine",FALSE,TRUE,1,2021-04-15,"BOB-POP"
"7268","2021-04-15_Claire",2021-04-15 15:00:00,15:03:39,"GPG","OOP","GPG-OOP","s2s","male","Goulds","female","Goulds",FALSE,TRUE,1,2021-04-15,"GPG-OOP"
"7269","2021-04-15_Cesar",2021-04-15 15:00:00,15:04:05,"OBB","PPB","OBB-PPB","allop","male","Florida City","female","Galloway",TRUE,TRUE,1,2021-04-15,"OBB-PPB"
"7270","2021-04-15_Claire",2021-04-15 15:05:00,15:05:15,"PPO","BBP","PPO-BBP","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-15,"BBP-PPO"
"7271","2021-04-15_Claire",2021-04-15 15:05:00,15:05:23,"OOP","GPG","OOP-GPG","allop","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-15,"GPG-OOP"
"7272","2021-04-15_Claire",2021-04-15 15:05:00,15:05:41,"OBG","PPP","OBG-PPP","allop","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-15,"OBG-PPP"
"7273","2021-04-15_Claire",2021-04-15 15:05:00,15:06:27,"PPB","OBG","PPB-OBG","allop","female","Galloway","female","Florida City",TRUE,FALSE,1,2021-04-15,"OBG-PPB"
"7274","2021-04-15_Claire",2021-04-15 15:05:00,15:07:42,"OBB","PPB","OBB-PPB","allop","male","Florida City","female","Galloway",TRUE,TRUE,1,2021-04-15,"OBB-PPB"
"7275","2021-04-15_Claire",2021-04-15 15:05:00,15:07:56,"OBB","PPB","OBB-PPB","allop","male","Florida City","female","Galloway",TRUE,TRUE,1,2021-04-15,"OBB-PPB"
"7276","2021-04-15_Cesar",2021-04-15 15:05:00,15:08:20,"OBB","PPB","OBB-PPB","allop","male","Florida City","female","Galloway",TRUE,TRUE,1,2021-04-15,"OBB-PPB"
"7277","2021-04-15_Annemarie",2021-04-15 15:05:00,15:08:21,"PPO","BBP","PPO-BBP","allop","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-15,"BBP-PPO"
"7278","2021-04-15_Cesar",2021-04-15 15:05:00,15:08:25,"POO","PPB","POO-PPB","allop","male","Galloway","female","Galloway",FALSE,TRUE,1,2021-04-15,"POO-PPB"
"7279","2021-04-15_Annemarie",2021-04-15 15:05:00,15:08:40,"OGO","GOP","OGO-GOP","s2s","male","Florida City","male","Florida City",FALSE,FALSE,1,2021-04-15,"GOP-OGO"
"7280","2021-04-15_Claire",2021-04-15 15:05:00,15:09:21,"PPB","OBB","PPB-OBB","s2s","female","Galloway","male","Florida City",TRUE,TRUE,1,2021-04-15,"OBB-PPB"
"7281","2021-04-15_Cesar",2021-04-15 15:05:00,15:09:37,"PPB","POO","PPB-POO","allop","female","Galloway","male","Galloway",FALSE,TRUE,1,2021-04-15,"POO-PPB"
"7282","2021-04-15_Cesar",2021-04-15 15:10:00,15:10:27,"OOO","PGG","OOO-PGG","NN","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-15,"OOO-PGG"
"7283","2021-04-15_Cesar",2021-04-15 15:10:00,15:10:27,"PGG","OOO","PGG-OOO","NN","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-15,"OOO-PGG"
"7284","2021-04-15_Cesar",2021-04-15 15:10:00,15:10:32,"OBG","PPP","OBG-PPP","NN","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-15,"OBG-PPP"
"7285","2021-04-15_Cesar",2021-04-15 15:10:00,15:10:32,"PPP","OBG","PPP-OBG","NN","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-15,"OBG-PPP"
"7286","2021-04-15_Cesar",2021-04-15 15:10:00,15:10:42,"PPO","BBP","PPO-BBP","allop","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-15,"BBP-PPO"
"7287","2021-04-15_Cesar",2021-04-15 15:10:00,15:10:46,"BBP","PPO","BBP-PPO","NN","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-15,"BBP-PPO"
"7288","2021-04-15_Cesar",2021-04-15 15:10:00,15:10:46,"PPO","BBP","PPO-BBP","NN","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-15,"BBP-PPO"
"7289","2021-04-15_Claire",2021-04-15 15:10:00,15:11:46,"OOP","GPG","OOP-GPG","allop","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-15,"GPG-OOP"
"7290","2021-04-15_Annemarie",2021-04-15 15:10:00,15:14:31,"PBO","POO","PBO-POO","NN","female","Florida City","male","Galloway",TRUE,TRUE,1,2021-04-15,"PBO-POO"
"7291","2021-04-15_Annemarie",2021-04-15 15:10:00,15:14:36,"POO","OBG","POO-OBG","NN","male","Galloway","female","Florida City",TRUE,TRUE,1,2021-04-15,"OBG-POO"
"7292","2021-04-15_Annemarie",2021-04-15 15:10:00,15:14:40,"OBG","PPP","OBG-PPP","NN","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-15,"OBG-PPP"
"7293","2021-04-15_Annemarie",2021-04-15 15:10:00,15:14:47,"PPP","PPB","PPP-PPB","NN","male","Florida City","female","Galloway",TRUE,TRUE,1,2021-04-15,"PPB-PPP"
"7294","2021-04-15_Claire",2021-04-15 15:15:00,15:17:32,"BOB","POP","BOB-POP","s2s","male","Perrine","female","Perrine",FALSE,TRUE,1,2021-04-15,"BOB-POP"
"7295","2021-04-15_Cesar",2021-04-15 15:15:00,15:18:22,"OOO","PGG","OOO-PGG","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-15,"OOO-PGG"
"7296","2021-04-15_Cesar",2021-04-15 15:15:00,15:18:24,"BOB","POP","BOB-POP","s2s","male","Perrine","female","Perrine",FALSE,TRUE,1,2021-04-15,"BOB-POP"
"7297","2021-04-15_Claire",2021-04-15 15:15:00,15:19:00,"GGG","PBB","GGG-PBB","allop","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-15,"GGG-PBB"
"7298","2021-04-15_Claire",2021-04-15 15:20:00,15:21:20,"OOO","PGG","OOO-PGG","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-15,"OOO-PGG"
"7299","2021-04-15_Claire",2021-04-15 15:20:00,15:21:28,"BOB","POP","BOB-POP","allop","male","Perrine","female","Perrine",FALSE,TRUE,1,2021-04-15,"BOB-POP"
"7300","2021-04-15_Claire",2021-04-15 15:20:00,15:21:35,"BOB","POP","BOB-POP","s2s","male","Perrine","female","Perrine",FALSE,TRUE,1,2021-04-15,"BOB-POP"
"7301","2021-04-15_Claire",2021-04-15 15:20:00,15:22:39,"BBB","OPP","BBB-OPP","s2s","male","Galloway","male","Galloway",FALSE,FALSE,1,2021-04-15,"BBB-OPP"
"7302","2021-04-15_Cesar",2021-04-15 15:20:00,15:22:44,"BBB","OPP","BBB-OPP","s2s","male","Galloway","male","Galloway",FALSE,FALSE,1,2021-04-15,"BBB-OPP"
"7303","2021-04-15_Cesar",2021-04-15 15:20:00,15:22:45,"PGG","OOO","PGG-OOO","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-15,"OOO-PGG"
"7304","2021-04-15_Cesar",2021-04-15 15:20:00,15:22:47,"BBB","OPP","BBB-OPP","allop","male","Galloway","male","Galloway",FALSE,FALSE,1,2021-04-15,"BBB-OPP"
"7305","2021-04-15_Cesar",2021-04-15 15:20:00,15:22:47,"OPP","BBB","OPP-BBB","allop","male","Galloway","male","Galloway",FALSE,FALSE,1,2021-04-15,"BBB-OPP"
"7306","2021-04-15_Cesar",2021-04-15 15:20:00,15:22:49,"OOO","PGG","OOO-PGG","allop","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-15,"OOO-PGG"
"7307","2021-04-15_Cesar",2021-04-15 15:20:00,15:22:49,"PGG","OOO","PGG-OOO","allop","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-15,"OOO-PGG"
"7308","2021-04-15_Cesar",2021-04-15 15:20:00,15:22:58,"GGO","GPG","GGO-GPG","NN","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-15,"GGO-GPG"
"7309","2021-04-15_Cesar",2021-04-15 15:20:00,15:22:58,"GPG","GGO","GPG-GGO","NN","male","Goulds","female","Goulds",FALSE,TRUE,1,2021-04-15,"GGO-GPG"
"7310","2021-04-15_Cesar",2021-04-15 15:20:00,15:23:07,"BBP","PPO","BBP-PPO","NN","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-15,"BBP-PPO"
"7311","2021-04-15_Cesar",2021-04-15 15:20:00,15:23:07,"PPO","BBP","PPO-BBP","NN","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-15,"BBP-PPO"
"7312","2021-04-15_Claire",2021-04-15 15:20:00,15:23:28,"BBB","OPP","BBB-OPP","allop","male","Galloway","male","Galloway",FALSE,FALSE,1,2021-04-15,"BBB-OPP"
"7313","2021-04-15_Claire",2021-04-15 15:20:00,15:23:28,"OPP","BBB","OPP-BBB","allop","male","Galloway","male","Galloway",FALSE,FALSE,1,2021-04-15,"BBB-OPP"
"7314","2021-04-15_Claire",2021-04-15 15:20:00,15:23:48,"PPB","BBB","PPB-BBB","NN","female","Galloway","male","Galloway",FALSE,TRUE,1,2021-04-15,"BBB-PPB"
"7315","2021-04-15_Claire",2021-04-15 15:25:00,15:27:21,"OOP","GPG","OOP-GPG","allop","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-15,"GPG-OOP"
"7316","2021-04-15_Annemarie",2021-04-15 15:25:00,15:28:10,"OBB","PPB","OBB-PPB","beak_touch","male","Florida City","female","Galloway",TRUE,TRUE,1,2021-04-15,"OBB-PPB"
"7317","2021-04-15_Claire",2021-04-15 15:25:00,15:29:21,"GOP","OGO","GOP-OGO","allop","male","Florida City","male","Florida City",FALSE,FALSE,1,2021-04-15,"GOP-OGO"
"7318","2021-04-15_Claire",2021-04-15 15:25:00,15:29:53,"GGO","GPG","GGO-GPG","NN","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-15,"GGO-GPG"
"7319","2021-04-15_Claire",2021-04-15 15:25:00,15:29:55,"GPG","OOP","GPG-OOP","NN","male","Goulds","female","Goulds",FALSE,TRUE,1,2021-04-15,"GPG-OOP"
"7320","2021-04-15_Claire",2021-04-15 15:25:00,15:29:55,"OOP","GPG","OOP-GPG","NN","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-15,"GPG-OOP"
"7321","2021-04-15_Cesar",2021-04-15 15:30:00,15:30:28,"BBB","PPB","BBB-PPB","NN","male","Galloway","female","Galloway",FALSE,TRUE,1,2021-04-15,"BBB-PPB"
"7322","2021-04-15_Cesar",2021-04-15 15:30:00,15:30:28,"PPB","BBB","PPB-BBB","NN","female","Galloway","male","Galloway",FALSE,TRUE,1,2021-04-15,"BBB-PPB"
"7323","2021-04-15_Claire",2021-04-15 15:30:00,15:30:40,"GOO","PBO","GOO-PBO","allop","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-15,"GOO-PBO"
"7324","2021-04-15_Cesar",2021-04-15 15:30:00,15:31:21,"OOP","GPG","OOP-GPG","s2s","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-15,"GPG-OOP"
"7325","2021-04-15_Cesar",2021-04-15 15:30:00,15:31:24,"GPG","GGO","GPG-GGO","s2s","male","Goulds","female","Goulds",FALSE,TRUE,1,2021-04-15,"GGO-GPG"
"7326","2021-04-15_Cesar",2021-04-15 15:30:00,15:31:25,"OOP","GPG","OOP-GPG","allop","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-15,"GPG-OOP"
"7327","2021-04-15_Annemarie",2021-04-15 15:30:00,15:31:41,"OBB","PPB","OBB-PPB","allop","male","Florida City","female","Galloway",TRUE,TRUE,1,2021-04-15,"OBB-PPB"
"7328","2021-04-15_Claire",2021-04-15 15:30:00,15:32:03,"GGO","GPG","GGO-GPG","allop","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-15,"GGO-GPG"
"7329","2021-04-15_Claire",2021-04-15 15:30:00,15:32:05,"OOP","GPG","OOP-GPG","allop","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-15,"GPG-OOP"
"7330","2021-04-15_Claire",2021-04-15 15:30:00,15:32:35,"PPO","GGG","PPO-GGG","allop","male","Perrine","female","Goulds",TRUE,TRUE,1,2021-04-15,"GGG-PPO"
"7331","2021-04-15_Claire",2021-04-15 15:30:00,15:33:12,"PPO","BBP","PPO-BBP","allop","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-15,"BBP-PPO"
"7332","2021-04-15_Claire",2021-04-15 15:30:00,15:33:26,"PPB","POO","PPB-POO","allop","female","Galloway","male","Galloway",FALSE,TRUE,1,2021-04-15,"POO-PPB"
"7333","2021-04-15_Cesar",2021-04-15 15:35:00,15:37:05,"OOO","PGG","OOO-PGG","s2s","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-15,"OOO-PGG"
"7334","2021-04-15_Cesar",2021-04-15 15:35:00,15:37:10,"PPO","PGG","PPO-PGG","NN","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-15,"PGG-PPO"
"7335","2021-04-15_Cesar",2021-04-15 15:35:00,15:37:20,"GGG","PBB","GGG-PBB","NN","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-15,"GGG-PBB"
"7336","2021-04-15_Cesar",2021-04-15 15:35:00,15:37:20,"PBB","GGG","PBB-GGG","NN","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-15,"GGG-PBB"
"7337","2021-04-15_Cesar",2021-04-15 15:35:00,15:37:37,"PBO","OPP","PBO-OPP","NN","female","Florida City","male","Galloway",TRUE,TRUE,1,2021-04-15,"OPP-PBO"
"7338","2021-04-15_Cesar",2021-04-15 15:35:00,15:37:38,"BBB","OPP","BBB-OPP","NN","male","Galloway","male","Galloway",FALSE,FALSE,1,2021-04-15,"BBB-OPP"
"7339","2021-04-15_Cesar",2021-04-15 15:35:00,15:37:38,"OPP","BBB","OPP-BBB","NN","male","Galloway","male","Galloway",FALSE,FALSE,1,2021-04-15,"BBB-OPP"
"7340","2021-04-15_Cesar",2021-04-15 15:35:00,15:37:44,"BOB","BBB","BOB-BBB","NN","male","Perrine","male","Galloway",TRUE,FALSE,1,2021-04-15,"BBB-BOB"
"7341","2021-04-15_Cesar",2021-04-15 15:35:00,15:38:12,"BBP","GOP","BBP-GOP","NN","male","Perrine","male","Florida City",TRUE,FALSE,1,2021-04-15,"BBP-GOP"
"7342","2021-04-15_Cesar",2021-04-15 15:35:00,15:38:12,"GOP","BBP","GOP-BBP","NN","male","Florida City","male","Perrine",TRUE,FALSE,1,2021-04-15,"BBP-GOP"
"7343","2021-04-15_Cesar",2021-04-15 15:35:00,15:38:17,"OBG","PPP","OBG-PPP","NN","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-15,"OBG-PPP"
"7344","2021-04-15_Cesar",2021-04-15 15:35:00,15:38:17,"PPP","OBG","PPP-OBG","NN","male","Florida City","female","Florida City",FALSE,TRUE,1,2021-04-15,"OBG-PPP"
"7345","2021-04-15_Cesar",2021-04-15 15:35:00,15:38:22,"OBB","PPP","OBB-PPP","NN","male","Florida City","male","Florida City",FALSE,FALSE,1,2021-04-15,"OBB-PPP"
"7346","2021-04-15_Cesar",2021-04-15 15:35:00,15:38:34,"GPG","OOP","GPG-OOP","NN","male","Goulds","female","Goulds",FALSE,TRUE,1,2021-04-15,"GPG-OOP"
"7347","2021-04-15_Cesar",2021-04-15 15:35:00,15:38:34,"OOP","GPG","OOP-GPG","NN","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-15,"GPG-OOP"
"7348","2021-04-15_Cesar",2021-04-15 15:35:00,15:38:37,"GGO","OOP","GGO-OOP","NN","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-15,"GGO-OOP"
"7349","2021-04-15_Cesar",2021-04-15 15:35:00,15:38:47,"OGO","POO","OGO-POO","NN","male","Florida City","male","Galloway",TRUE,FALSE,1,2021-04-15,"OGO-POO"
"7350","2021-04-15_Cesar",2021-04-15 15:35:00,15:38:47,"POO","OGO","POO-OGO","NN","male","Galloway","male","Florida City",TRUE,FALSE,1,2021-04-15,"OGO-POO"
"7351","2021-04-15_Claire",2021-04-15 15:35:00,15:38:57,"OOP","GPG","OOP-GPG","allop","female","Goulds","male","Goulds",FALSE,TRUE,1,2021-04-15,"GPG-OOP"
"7352","2021-04-15_Claire",2021-04-15 15:35:00,15:39:07,"GGG","PBB","GGG-PBB","allop","female","Goulds","female","Goulds",FALSE,FALSE,1,2021-04-15,"GGG-PBB"
"7353","2021-04-15_Cesar",2021-04-15 15:35:00,15:39:32,"GGG","PPO","GGG-PPO","allop","female","Goulds","male","Perrine",TRUE,TRUE,1,2021-04-15,"GGG-PPO"
"7354","2021-04-15_Cesar",2021-04-15 15:35:00,15:39:32,"PPO","GGG","PPO-GGG","allop","male","Perrine","female","Goulds",TRUE,TRUE,1,2021-04-15,"GGG-PPO"
"7355","2021-04-15_Annemarie",2021-04-15 15:35:00,15:39:37,"OBG","PPP","OBG-PPP","allop","female","Florida City","male","Florida City",FALSE,TRUE,1,2021-04-15,"OBG-PPP"
"7356","2021-04-15_Claire",2021-04-15 15:35:00,15:39:55,"GGG","PPO","GGG-PPO","allop","female","Goulds","male","Perrine",TRUE,TRUE,1,2021-04-15,"GGG-PPO"
"7357","2021-04-15_Cesar",2021-04-15 15:40:00,15:40:23,"OOO","PGG","OOO-PGG","allop","male","Perrine","male","Perrine",FALSE,FALSE,1,2021-04-15,"OOO-PGG"
"7358","2021-04-15_Cesar",2021-04-15 15:40:00,15:40:59,"POO","PPB","POO-PPB","NN","male","Galloway","female","Galloway",FALSE,TRUE,1,2021-04-15,"POO-PPB"
"7359","2021-04-15_Cesar",2021-04-15 15:40:00,15:40:59,"PPB","POO","PPB-POO","NN","female","Galloway","male","Galloway",FALSE,TRUE,1,2021-04-15,"POO-PPB"
